Series;Time;Value
TFC (Failed - True);2019-05-25T15:59:36.000Z;1
TFC (Failed - True);2019-05-25T15:59:38.000Z;1
TFC (Failed - True);2019-05-25T15:59:40.000Z;1
TFC (Failed - True);2019-05-25T15:59:42.000Z;1
TFC (Failed - True);2019-05-25T15:59:44.000Z;1
TFC (Failed - True);2019-05-25T15:59:46.000Z;1
TFC (Failed - True);2019-05-25T15:59:48.000Z;1
TFC (Failed - True);2019-05-25T15:59:50.000Z;1
TFC (Failed - True);2019-05-25T15:59:52.000Z;1
TFC (Failed - True);2019-05-25T15:59:54.000Z;1
TFC (Failed - True);2019-05-25T15:59:56.000Z;1
TFC (Failed - True);2019-05-25T15:59:58.000Z;1
TFC (Failed - True);2019-05-25T16:00:00.000Z;1
TFC (Failed - True);2019-05-25T16:00:02.000Z;1
TFC (Failed - True);2019-05-25T16:00:04.000Z;1
TFC (Failed - True);2019-05-25T16:00:06.000Z;1
TFC (Failed - True);2019-05-25T16:00:08.000Z;1
TFC (Failed - True);2019-05-25T16:00:10.000Z;1
TFC (Failed - True);2019-05-25T16:00:12.000Z;1
TFC (Failed - True);2019-05-25T16:00:14.000Z;1
TFC (Failed - True);2019-05-25T16:00:16.000Z;1
TFC (Failed - True);2019-05-25T16:00:18.000Z;1
TFC (Failed - True);2019-05-25T16:00:20.000Z;1
TFC (Failed - True);2019-05-25T16:00:22.000Z;1
TFC (Failed - True);2019-05-25T16:00:24.000Z;2
TFC (Failed - True);2019-05-25T16:00:26.000Z;2
TFC (Failed - True);2019-05-25T16:00:28.000Z;2
TFC (Failed - True);2019-05-25T16:00:30.000Z;2
TFC (Failed - True);2019-05-25T16:00:32.000Z;2
TFC (Failed - True);2019-05-25T16:00:34.000Z;2
TFC (Failed - True);2019-05-25T16:00:36.000Z;2
TFC (Failed - True);2019-05-25T16:00:38.000Z;2
TFC (Failed - True);2019-05-25T16:00:40.000Z;2
TFC (Failed - True);2019-05-25T16:00:42.000Z;2
TFC (Failed - True);2019-05-25T16:00:44.000Z;2
TFC (Failed - True);2019-05-25T16:00:46.000Z;2
TFC (Failed - True);2019-05-25T16:00:48.000Z;2
TFC (Failed - True);2019-05-25T16:00:50.000Z;2
TFC (Failed - True);2019-05-25T16:00:52.000Z;2
TFC (Failed - True);2019-05-25T16:00:54.000Z;2
TFC (Failed - True);2019-05-25T16:00:56.000Z;2
TFC (Failed - True);2019-05-25T16:00:58.000Z;2
TFC (Failed - True);2019-05-25T16:01:00.000Z;3
TFC (Failed - True);2019-05-25T16:01:02.000Z;3
TFC (Failed - True);2019-05-25T16:01:04.000Z;3
TFC (Failed - True);2019-05-25T16:01:06.000Z;3
TFC (Failed - True);2019-05-25T16:01:08.000Z;3
TFC (Failed - True);2019-05-25T16:01:10.000Z;3
TFC (Failed - True);2019-05-25T16:01:12.000Z;3
TFC (Failed - True);2019-05-25T16:01:14.000Z;3
TFC (Failed - True);2019-05-25T16:01:16.000Z;3
TFC (Failed - True);2019-05-25T16:01:18.000Z;3
TFC (Failed - True);2019-05-25T16:01:20.000Z;3
TFC (Failed - True);2019-05-25T16:01:22.000Z;3
TFC (Failed - True);2019-05-25T16:01:24.000Z;3
TFC (Failed - True);2019-05-25T16:01:26.000Z;3
TFC (Failed - True);2019-05-25T16:01:28.000Z;4
TFC (Failed - True);2019-05-25T16:01:30.000Z;4
TFC (Failed - True);2019-05-25T16:01:32.000Z;4
TFC (Failed - True);2019-05-25T16:01:34.000Z;4
TFC (Failed - True);2019-05-25T16:01:36.000Z;4
TFC (Failed - True);2019-05-25T16:01:38.000Z;4
TFC (Failed - True);2019-05-25T16:01:40.000Z;4
TFC (Failed - True);2019-05-25T16:01:42.000Z;4
TFC (Failed - True);2019-05-25T16:01:44.000Z;4
TFC (Failed - True);2019-05-25T16:01:46.000Z;4
TFC (Failed - True);2019-05-25T16:01:48.000Z;4
TFC (Failed - True);2019-05-25T16:01:50.000Z;4
TFC (Failed - True);2019-05-25T16:01:52.000Z;4
TFC (Failed - True);2019-05-25T16:01:54.000Z;4
TFC (Failed - True);2019-05-25T16:01:56.000Z;4
TFC (Failed - True);2019-05-25T16:01:58.000Z;4
TFC (Failed - True);2019-05-25T16:02:00.000Z;4
TFC (Failed - True);2019-05-25T16:02:02.000Z;4
TFC (Failed - True);2019-05-25T16:02:04.000Z;4
TFC (Failed - True);2019-05-25T16:02:06.000Z;4
TFC (Failed - True);2019-05-25T16:02:08.000Z;4
TFC (Failed - True);2019-05-25T16:02:10.000Z;4
TFC (Failed - True);2019-05-25T16:02:12.000Z;4
TFC (Failed - True);2019-05-25T16:02:14.000Z;4
TFC (Failed - True);2019-05-25T16:02:16.000Z;4
TFC (Failed - True);2019-05-25T16:02:18.000Z;4
TFC (Failed - True);2019-05-25T16:02:20.000Z;4
TFC (Failed - True);2019-05-25T16:02:22.000Z;4
TFC (Failed - True);2019-05-25T16:02:24.000Z;4
TFC (Failed - True);2019-05-25T16:02:26.000Z;4
TFC (Failed - True);2019-05-25T16:02:28.000Z;4
TFC (Failed - True);2019-05-25T16:02:30.000Z;4
TFC (Failed - True);2019-05-25T16:02:32.000Z;4
TFC (Failed - True);2019-05-25T16:02:34.000Z;4
TFC (Failed - True);2019-05-25T16:02:36.000Z;4
TFC (Failed - True);2019-05-25T16:02:38.000Z;4
TFC (Failed - True);2019-05-25T16:02:40.000Z;4
TFC (Failed - True);2019-05-25T16:02:42.000Z;4
TFC (Failed - True);2019-05-25T16:02:44.000Z;4
TFC (Failed - True);2019-05-25T16:02:46.000Z;4
TFC (Failed - True);2019-05-25T16:02:48.000Z;4
TFC (Failed - True);2019-05-25T16:02:50.000Z;4
TFC (Failed - True);2019-05-25T16:02:52.000Z;4
TFC (Failed - True);2019-05-25T16:02:54.000Z;4
TFC (Failed - True);2019-05-25T16:02:56.000Z;4
TFC (Failed - True);2019-05-25T16:02:58.000Z;4
TFC (Failed - True);2019-05-25T16:03:00.000Z;4
TFC (Failed - True);2019-05-25T16:03:02.000Z;4
TFC (Failed - True);2019-05-25T16:03:04.000Z;4
TFC (Failed - True);2019-05-25T16:03:06.000Z;4
TFC (Failed - True);2019-05-25T16:03:08.000Z;4
TFC (Failed - True);2019-05-25T16:03:10.000Z;4
TFC (Failed - True);2019-05-25T16:03:12.000Z;4
TFC (Failed - True);2019-05-25T16:03:14.000Z;4
TFC (Failed - True);2019-05-25T16:03:16.000Z;4
TFC (Failed - True);2019-05-25T16:03:18.000Z;4
TFC (Failed - True);2019-05-25T16:03:20.000Z;4
TFC (Failed - True);2019-05-25T16:03:22.000Z;4
TFC (Failed - True);2019-05-25T16:03:24.000Z;4
TFC (Failed - True);2019-05-25T16:03:26.000Z;4
TFC (Failed - True);2019-05-25T16:03:28.000Z;4
TFC (Failed - True);2019-05-25T16:03:30.000Z;4
TFC (Failed - True);2019-05-25T16:03:32.000Z;4
TFC (Failed - True);2019-05-25T16:03:34.000Z;4
TFC (Failed - True);2019-05-25T16:03:36.000Z;4
TFC (Failed - True);2019-05-25T16:03:38.000Z;4
TFC (Failed - True);2019-05-25T16:03:40.000Z;4
TFC (Failed - True);2019-05-25T16:03:42.000Z;4
TFC (Failed - True);2019-05-25T16:03:44.000Z;4
TFC (Failed - True);2019-05-25T16:03:46.000Z;4
TFC (Failed - True);2019-05-25T16:03:48.000Z;4
TFC (Failed - True);2019-05-25T16:03:50.000Z;4
TFC (Failed - True);2019-05-25T16:03:52.000Z;4
TFC (Failed - True);2019-05-25T16:03:54.000Z;4
TFC (Failed - True);2019-05-25T16:03:56.000Z;4
TFC (Failed - True);2019-05-25T16:03:58.000Z;4
TFC (Failed - True);2019-05-25T16:04:00.000Z;4
TFC (Failed - True);2019-05-25T16:04:02.000Z;4
TFC (Failed - True);2019-05-25T16:04:04.000Z;4
TFC (Failed - True);2019-05-25T16:04:06.000Z;4
TFC (Failed - True);2019-05-25T16:04:08.000Z;4
TFC (Failed - True);2019-05-25T16:04:10.000Z;4
TFC (Failed - True);2019-05-25T16:04:12.000Z;4
TFC (Failed - True);2019-05-25T16:04:14.000Z;4
TFC (Failed - True);2019-05-25T16:04:16.000Z;4
TFC (Failed - True);2019-05-25T16:04:18.000Z;4
TFC (Failed - True);2019-05-25T16:04:20.000Z;4
TFC (Failed - True);2019-05-25T16:04:22.000Z;4
TFC (Failed - True);2019-05-25T16:04:24.000Z;4
TFC (Failed - True);2019-05-25T16:04:26.000Z;4
TFC (Failed - True);2019-05-25T16:04:28.000Z;4
TFC (Failed - True);2019-05-25T16:04:30.000Z;4
TFC (Failed - True);2019-05-25T16:04:32.000Z;4
TFC (Failed - True);2019-05-25T16:04:34.000Z;4
TFC (Failed - True);2019-05-25T16:04:36.000Z;4
TFC (Failed - True);2019-05-25T16:04:38.000Z;4
TFC (Failed - True);2019-05-25T16:04:40.000Z;4
TFC (Failed - True);2019-05-25T16:04:42.000Z;4
TFC (Failed - True);2019-05-25T16:04:44.000Z;4
TFC (Failed - True);2019-05-25T16:04:46.000Z;4
TFC (Failed - True);2019-05-25T16:04:48.000Z;4
TFC (Failed - True);2019-05-25T16:04:50.000Z;4
TFC (Failed - True);2019-05-25T16:04:52.000Z;4
TFC (Failed - True);2019-05-25T16:04:54.000Z;4
TFC (Failed - True);2019-05-25T16:04:56.000Z;4
TFC (Failed - True);2019-05-25T16:04:58.000Z;5
TFC (Failed - True);2019-05-25T16:05:00.000Z;5
TFC (Failed - True);2019-05-25T16:05:02.000Z;5
TFC (Failed - True);2019-05-25T16:05:04.000Z;5
TFC (Failed - True);2019-05-25T16:05:06.000Z;5
TFC (Failed - True);2019-05-25T16:05:08.000Z;5
TFC (Failed - True);2019-05-25T16:05:10.000Z;5
TFC (Failed - True);2019-05-25T16:05:12.000Z;5
TFC (Failed - True);2019-05-25T16:05:14.000Z;5
TFC (Failed - True);2019-05-25T16:05:16.000Z;5
TFC (Failed - True);2019-05-25T16:05:18.000Z;5
TFC (Failed - True);2019-05-25T16:05:20.000Z;5
TFC (Failed - True);2019-05-25T16:05:22.000Z;5
TFC (Failed - True);2019-05-25T16:05:24.000Z;5
TFC (Failed - True);2019-05-25T16:05:26.000Z;5
TFC (Failed - True);2019-05-25T16:05:28.000Z;5
TFC (Failed - True);2019-05-25T16:05:30.000Z;5
TFC (Failed - True);2019-05-25T16:05:32.000Z;5
TFC (Failed - True);2019-05-25T16:05:34.000Z;5
TFC (Failed - True);2019-05-25T16:05:36.000Z;5
TFC (Failed - True);2019-05-25T16:05:38.000Z;5
TFC (Failed - True);2019-05-25T16:05:40.000Z;5
TFC (Failed - True);2019-05-25T16:05:42.000Z;5
TFC (Failed - True);2019-05-25T16:05:44.000Z;5
TFC (Failed - True);2019-05-25T16:05:46.000Z;5
TFC (Failed - True);2019-05-25T16:05:48.000Z;5
TFC (Failed - True);2019-05-25T16:05:50.000Z;6
TFC (Failed - True);2019-05-25T16:05:52.000Z;6
TFC (Failed - True);2019-05-25T16:05:54.000Z;6
TFC (Failed - True);2019-05-25T16:05:56.000Z;6
TFC (Failed - True);2019-05-25T16:05:58.000Z;6
TFC (Failed - True);2019-05-25T16:06:00.000Z;6
TFC (Failed - True);2019-05-25T16:06:02.000Z;6
TFC (Failed - True);2019-05-25T16:06:04.000Z;6
TFC (Failed - True);2019-05-25T16:06:06.000Z;6
TFC (Failed - True);2019-05-25T16:06:08.000Z;6
TFC (Failed - True);2019-05-25T16:06:10.000Z;6
TFC (Failed - True);2019-05-25T16:06:12.000Z;6
TFC (Failed - True);2019-05-25T16:06:14.000Z;6
TFC (Failed - True);2019-05-25T16:06:16.000Z;6
TFC (Failed - True);2019-05-25T16:06:18.000Z;6
TFC (Failed - True);2019-05-25T16:06:20.000Z;6
TFC (Failed - True);2019-05-25T16:06:22.000Z;6
TFC (Failed - True);2019-05-25T16:06:24.000Z;6
TFC (Failed - True);2019-05-25T16:06:26.000Z;7
TFC (Failed - True);2019-05-25T16:06:28.000Z;7
TFC (Failed - True);2019-05-25T16:06:30.000Z;7
TFC (Failed - True);2019-05-25T16:06:32.000Z;7
TFC (Failed - True);2019-05-25T16:06:34.000Z;7
TFC (Failed - True);2019-05-25T16:06:36.000Z;7
TFC (Failed - True);2019-05-25T16:06:38.000Z;7
TFC (Failed - True);2019-05-25T16:06:40.000Z;7
TFC (Failed - True);2019-05-25T16:06:42.000Z;7
TFC (Failed - True);2019-05-25T16:06:44.000Z;7
TFC (Failed - True);2019-05-25T16:06:46.000Z;7
TFC (Failed - True);2019-05-25T16:06:48.000Z;7
TFC (Failed - True);2019-05-25T16:06:50.000Z;7
TFC (Failed - True);2019-05-25T16:06:52.000Z;8
TFC (Failed - True);2019-05-25T16:06:54.000Z;8
TFC (Failed - True);2019-05-25T16:06:56.000Z;8
TFC (Failed - True);2019-05-25T16:06:58.000Z;8
TFC (Failed - True);2019-05-25T16:07:00.000Z;8
TFC (Failed - True);2019-05-25T16:07:02.000Z;8
TFC (Failed - True);2019-05-25T16:07:04.000Z;8
TFC (Failed - True);2019-05-25T16:07:06.000Z;8
TFC (Failed - True);2019-05-25T16:07:08.000Z;8
TFC (Failed - True);2019-05-25T16:07:10.000Z;8
TFC (Failed - True);2019-05-25T16:07:12.000Z;8
TFC (Failed - True);2019-05-25T16:07:14.000Z;8
TFC (Failed - True);2019-05-25T16:07:16.000Z;8
TFC (Failed - True);2019-05-25T16:07:18.000Z;8
TFC (Failed - True);2019-05-25T16:07:20.000Z;8
TFC (Failed - True);2019-05-25T16:07:22.000Z;8
TFC (Failed - True);2019-05-25T16:07:24.000Z;8
TFC (Failed - True);2019-05-25T16:07:26.000Z;8
TFC (Failed - True);2019-05-25T16:07:28.000Z;8
TFC (Failed - True);2019-05-25T16:07:30.000Z;8
TFC (Failed - True);2019-05-25T16:07:32.000Z;8
TFC (Failed - True);2019-05-25T16:07:34.000Z;8
TFC (Failed - True);2019-05-25T16:07:36.000Z;8
TFC (Failed - True);2019-05-25T16:07:38.000Z;8
TFC (Failed - True);2019-05-25T16:07:40.000Z;8
TFC (Failed - True);2019-05-25T16:07:42.000Z;8
TFC (Failed - True);2019-05-25T16:07:44.000Z;8
TFC (Failed - True);2019-05-25T16:07:46.000Z;8
TFC (Failed - True);2019-05-25T16:07:48.000Z;8
TFC (Failed - True);2019-05-25T16:07:50.000Z;8
TFC (Failed - True);2019-05-25T16:07:52.000Z;8
TFC (Failed - True);2019-05-25T16:07:54.000Z;8
TFC (Failed - True);2019-05-25T16:07:56.000Z;8
TFC (Failed - True);2019-05-25T16:07:58.000Z;8
TFC (Failed - True);2019-05-25T16:08:00.000Z;8
TFC (Failed - True);2019-05-25T16:08:02.000Z;8
TFC (Failed - True);2019-05-25T16:08:04.000Z;8
TFC (Failed - True);2019-05-25T16:08:06.000Z;8
TFC (Failed - True);2019-05-25T16:08:08.000Z;8
TFC (Failed - True);2019-05-25T16:08:10.000Z;8
TFC (Failed - True);2019-05-25T16:08:12.000Z;8
TFC (Failed - True);2019-05-25T16:08:14.000Z;8
TFC (Failed - True);2019-05-25T16:08:16.000Z;8
TFC (Failed - True);2019-05-25T16:08:18.000Z;8
TFC (Failed - True);2019-05-25T16:08:20.000Z;8
TFC (Failed - True);2019-05-25T16:08:22.000Z;8
TFC (Failed - True);2019-05-25T16:08:24.000Z;8
TFC (Failed - True);2019-05-25T16:08:26.000Z;8
TFC (Failed - True);2019-05-25T16:08:28.000Z;8
TFC (Failed - True);2019-05-25T16:08:30.000Z;8
TFC (Failed - True);2019-05-25T16:08:32.000Z;8
TFC (Failed - True);2019-05-25T16:08:34.000Z;8
TFC (Failed - True);2019-05-25T16:08:36.000Z;8
TFC (Failed - True);2019-05-25T16:08:38.000Z;8
TFC (Failed - True);2019-05-25T16:08:40.000Z;8
TFC (Failed - True);2019-05-25T16:08:42.000Z;8
TFC (Failed - True);2019-05-25T16:08:44.000Z;8
TFC (Failed - True);2019-05-25T16:08:46.000Z;8
TFC (Failed - True);2019-05-25T16:08:48.000Z;8
TFC (Failed - True);2019-05-25T16:08:50.000Z;8
TFC (Failed - True);2019-05-25T16:08:52.000Z;8
TFC (Failed - True);2019-05-25T16:08:54.000Z;8
TFC (Failed - True);2019-05-25T16:08:56.000Z;8
TFC (Failed - True);2019-05-25T16:08:58.000Z;8
TFC (Failed - True);2019-05-25T16:09:00.000Z;8
TFC (Failed - True);2019-05-25T16:09:02.000Z;8
TFC (Failed - True);2019-05-25T16:09:04.000Z;8
TFC (Failed - True);2019-05-25T16:09:06.000Z;8
TFC (Failed - True);2019-05-25T16:09:08.000Z;8
TFC (Failed - True);2019-05-25T16:09:10.000Z;8
TFC (Failed - True);2019-05-25T16:09:12.000Z;8
TFC (Failed - True);2019-05-25T16:09:14.000Z;8
TFC (Failed - True);2019-05-25T16:09:16.000Z;8
TFC (Failed - True);2019-05-25T16:09:18.000Z;8
TFC (Failed - True);2019-05-25T16:09:20.000Z;8
TFC (Failed - True);2019-05-25T16:09:22.000Z;8
TFC (Failed - True);2019-05-25T16:09:24.000Z;8
TFC (Failed - True);2019-05-25T16:09:26.000Z;8
TFC (Failed - True);2019-05-25T16:09:28.000Z;8
TFC (Failed - True);2019-05-25T16:09:30.000Z;8
TFC (Failed - True);2019-05-25T16:09:32.000Z;8
TFC (Failed - True);2019-05-25T16:09:34.000Z;8
TFC (Failed - True);2019-05-25T16:09:36.000Z;8
TFC (Failed - True);2019-05-25T16:09:38.000Z;8
TFC (Failed - True);2019-05-25T16:09:40.000Z;8
TFC (Failed - True);2019-05-25T16:09:42.000Z;8
TFC (Failed - True);2019-05-25T16:09:44.000Z;14
TFC (Failed - True);2019-05-25T16:09:46.000Z;17
TFC (Failed - True);2019-05-25T16:09:48.000Z;17
TFC (Failed - True);2019-05-25T16:09:50.000Z;17
TFC (Failed - True);2019-05-25T16:09:52.000Z;17
TFC (Failed - True);2019-05-25T16:09:54.000Z;17
TFC (Failed - True);2019-05-25T16:09:56.000Z;17
TFC (Failed - True);2019-05-25T16:09:58.000Z;17
TFC (Failed - True);2019-05-25T16:10:00.000Z;17
TFC (Failed - True);2019-05-25T16:10:02.000Z;17
TFC (Failed - True);2019-05-25T16:10:04.000Z;17
TFC (Failed - True);2019-05-25T16:10:06.000Z;17
TFC (Failed - True);2019-05-25T16:10:08.000Z;17
TFC (Failed - True);2019-05-25T16:10:10.000Z;17
TFC (Failed - True);2019-05-25T16:10:12.000Z;17
TFC (Failed - True);2019-05-25T16:10:14.000Z;17
TFC (Failed - True);2019-05-25T16:10:16.000Z;17
TFC (Failed - True);2019-05-25T16:10:18.000Z;17
TFC (Failed - True);2019-05-25T16:10:20.000Z;17
TFC (Failed - True);2019-05-25T16:10:22.000Z;17
TFC (Failed - True);2019-05-25T16:10:24.000Z;17
TFC (Failed - True);2019-05-25T16:10:26.000Z;17
TFC (Failed - True);2019-05-25T16:10:28.000Z;17
TFC (Failed - True);2019-05-25T16:10:30.000Z;17
TFC (Failed - True);2019-05-25T16:10:32.000Z;17
TFC (Failed - True);2019-05-25T16:10:34.000Z;17
TFC (Failed - True);2019-05-25T16:10:36.000Z;20
TFC (Failed - True);2019-05-25T16:10:38.000Z;20
TFC (Failed - True);2019-05-25T16:10:40.000Z;20
TFC (Failed - True);2019-05-25T16:10:42.000Z;22
TFC (Failed - True);2019-05-25T16:10:44.000Z;22
TFC (Failed - True);2019-05-25T16:10:46.000Z;22
TFC (Failed - True);2019-05-25T16:10:48.000Z;22
TFC (Failed - True);2019-05-25T16:10:50.000Z;25
TFC (Failed - True);2019-05-25T16:10:52.000Z;25
TFC (Failed - True);2019-05-25T16:10:54.000Z;25
TFC (Failed - True);2019-05-25T16:10:56.000Z;26
TFC (Failed - True);2019-05-25T16:10:58.000Z;28
TFC (Failed - True);2019-05-25T16:11:00.000Z;29
TFC (Failed - True);2019-05-25T16:11:02.000Z;29
TFC (Failed - True);2019-05-25T16:11:04.000Z;29
TFC (Failed - True);2019-05-25T16:11:06.000Z;29
TFC (Failed - True);2019-05-25T16:11:08.000Z;29
TFC (Failed - True);2019-05-25T16:11:10.000Z;29
TFC (Failed - True);2019-05-25T16:11:12.000Z;29
TFC (Failed - True);2019-05-25T16:11:14.000Z;29
TFC (Failed - True);2019-05-25T16:11:16.000Z;29
TFC (Failed - True);2019-05-25T16:11:18.000Z;29
TFC (Failed - True);2019-05-25T16:11:20.000Z;29
TFC (Failed - True);2019-05-25T16:11:22.000Z;29
TFC (Failed - True);2019-05-25T16:11:24.000Z;29
TFC (Failed - True);2019-05-25T16:11:26.000Z;29
TFC (Failed - True);2019-05-25T16:11:28.000Z;30
TFC (Failed - True);2019-05-25T16:11:30.000Z;30
TFC (Failed - True);2019-05-25T16:11:32.000Z;30
TFC (Failed - True);2019-05-25T16:11:34.000Z;30
TFC (Failed - True);2019-05-25T16:11:36.000Z;30
TFC (Failed - True);2019-05-25T16:11:38.000Z;30
TFC (Failed - True);2019-05-25T16:11:40.000Z;30
TFC (Failed - True);2019-05-25T16:11:42.000Z;30
TFC (Failed - True);2019-05-25T16:11:44.000Z;30
TFC (Failed - True);2019-05-25T16:11:46.000Z;30
TFC (Failed - True);2019-05-25T16:11:48.000Z;32
TFC (Failed - True);2019-05-25T16:11:50.000Z;32
TFC (Failed - True);2019-05-25T16:11:52.000Z;33
TFC (Failed - True);2019-05-25T16:11:54.000Z;35
TFC (Failed - True);2019-05-25T16:11:56.000Z;35
TFC (Failed - True);2019-05-25T16:11:58.000Z;35
TFC (Failed - True);2019-05-25T16:12:00.000Z;39
TFC (Failed - True);2019-05-25T16:12:02.000Z;39
TFC (Failed - True);2019-05-25T16:12:04.000Z;39
TFC (Failed - True);2019-05-25T16:12:06.000Z;39
TFC (Failed - True);2019-05-25T16:12:08.000Z;39
TFC (Failed - True);2019-05-25T16:12:10.000Z;39
TFC (Failed - True);2019-05-25T16:12:12.000Z;40
TFC (Failed - True);2019-05-25T16:12:14.000Z;40
TFC (Failed - True);2019-05-25T16:12:16.000Z;40
TFC (Failed - True);2019-05-25T16:12:18.000Z;40
TFC (Failed - True);2019-05-25T16:12:20.000Z;40
TFC (Failed - True);2019-05-25T16:12:22.000Z;40
TFC (Failed - True);2019-05-25T16:12:24.000Z;40
TFC (Failed - True);2019-05-25T16:12:26.000Z;40
TFC (Failed - True);2019-05-25T16:12:28.000Z;40
TFC (Failed - True);2019-05-25T16:12:30.000Z;40
TFC (Failed - True);2019-05-25T16:12:32.000Z;40
TFC (Failed - True);2019-05-25T16:12:34.000Z;40
TFC (Failed - True);2019-05-25T16:12:36.000Z;42
TFC (Failed - True);2019-05-25T16:12:38.000Z;42
TFC (Failed - True);2019-05-25T16:12:40.000Z;42
TFC (Failed - True);2019-05-25T16:12:42.000Z;42
TFC (Failed - True);2019-05-25T16:12:44.000Z;43
TFC (Failed - True);2019-05-25T16:12:46.000Z;43
TFC (Failed - True);2019-05-25T16:12:48.000Z;43
TFC (Failed - True);2019-05-25T16:12:50.000Z;43
TFC (Failed - True);2019-05-25T16:12:52.000Z;43
TFC (Failed - True);2019-05-25T16:12:54.000Z;43
TFC (Failed - True);2019-05-25T16:12:56.000Z;43
TFC (Failed - True);2019-05-25T16:12:58.000Z;43
TFC (Failed - True);2019-05-25T16:13:00.000Z;43
TFC (Failed - True);2019-05-25T16:13:02.000Z;43
TFC (Failed - True);2019-05-25T16:13:04.000Z;43
TFC (Failed - True);2019-05-25T16:13:06.000Z;43
TFC (Failed - True);2019-05-25T16:13:08.000Z;43
TFC (Failed - True);2019-05-25T16:13:10.000Z;43
TFC (Failed - True);2019-05-25T16:13:12.000Z;43
TFC (Failed - True);2019-05-25T16:13:14.000Z;43
TFC (Failed - True);2019-05-25T16:13:16.000Z;43
TFC (Failed - True);2019-05-25T16:13:18.000Z;43
TFC (Failed - True);2019-05-25T16:13:20.000Z;43
TFC (Failed - True);2019-05-25T16:13:22.000Z;43
TFC (Failed - True);2019-05-25T16:13:24.000Z;43
TFC (Failed - True);2019-05-25T16:13:26.000Z;43
TFC (Failed - True);2019-05-25T16:13:28.000Z;43
TFC (Failed - True);2019-05-25T16:13:30.000Z;43
TFC (Failed - True);2019-05-25T16:13:32.000Z;43
TFC (Failed - True);2019-05-25T16:13:34.000Z;43
TFC (Failed - True);2019-05-25T16:13:36.000Z;43
TFC (Failed - True);2019-05-25T16:13:38.000Z;43
TFC (Failed - True);2019-05-25T16:13:40.000Z;44
TFC (Failed - True);2019-05-25T16:13:42.000Z;44
TFC (Failed - True);2019-05-25T16:13:44.000Z;44
TFC (Failed - True);2019-05-25T16:13:46.000Z;44
TFC (Failed - True);2019-05-25T16:13:48.000Z;44
TFC (Failed - True);2019-05-25T16:13:50.000Z;44
TFC (Failed - True);2019-05-25T16:13:52.000Z;45
TFC (Failed - True);2019-05-25T16:13:54.000Z;45
TFC (Failed - True);2019-05-25T16:13:56.000Z;45
TFC (Failed - True);2019-05-25T16:13:58.000Z;45
TFC (Failed - True);2019-05-25T16:14:00.000Z;45
TFC (Failed - True);2019-05-25T16:14:02.000Z;45
TFC (Failed - True);2019-05-25T16:14:04.000Z;45
TFC (Failed - True);2019-05-25T16:14:06.000Z;45
TFC (Failed - True);2019-05-25T16:14:08.000Z;45
TFC (Failed - True);2019-05-25T16:14:10.000Z;45
TFC (Failed - True);2019-05-25T16:14:12.000Z;45
TFC (Failed - True);2019-05-25T16:14:14.000Z;45
TFC (Failed - True);2019-05-25T16:14:16.000Z;45
TFC (Failed - True);2019-05-25T16:14:18.000Z;45
TFC (Failed - True);2019-05-25T16:14:20.000Z;45
TFC (Failed - True);2019-05-25T16:14:22.000Z;45
TFC (Failed - True);2019-05-25T16:14:24.000Z;45
TFC (Failed - True);2019-05-25T16:14:26.000Z;45
TFC (Failed - True);2019-05-25T16:14:28.000Z;45
TFC (Failed - True);2019-05-25T16:14:30.000Z;45
TFC (Failed - True);2019-05-25T16:14:32.000Z;45
TFC (Failed - True);2019-05-25T16:14:34.000Z;45
TFC (Failed - True);2019-05-25T16:14:36.000Z;45
TFC (Failed - True);2019-05-25T16:14:38.000Z;45
TFC (Failed - True);2019-05-25T16:14:40.000Z;45
TFC (Failed - True);2019-05-25T16:14:42.000Z;45
TFC (Failed - True);2019-05-25T16:14:44.000Z;45
TFC (Failed - True);2019-05-25T16:14:46.000Z;45
TFC (Failed - True);2019-05-25T16:14:48.000Z;45
TFC (Failed - True);2019-05-25T16:14:50.000Z;45
TFC (Failed - True);2019-05-25T16:14:52.000Z;45
TFC (Failed - True);2019-05-25T16:14:54.000Z;45
TFC (Failed - True);2019-05-25T16:14:56.000Z;45
TFC (Failed - True);2019-05-25T16:14:58.000Z;45
TFC (Failed - True);2019-05-25T16:15:00.000Z;45
TFC (Failed - True);2019-05-25T16:15:02.000Z;45
TFC (Failed - True);2019-05-25T16:15:04.000Z;45
TFC (Failed - True);2019-05-25T16:15:06.000Z;45
TFC (Failed - True);2019-05-25T16:15:08.000Z;45
TFC (Failed - True);2019-05-25T16:15:10.000Z;45
TFC (Failed - True);2019-05-25T16:15:12.000Z;45
TFC (Failed - True);2019-05-25T16:15:14.000Z;45
TFC (Failed - True);2019-05-25T16:15:16.000Z;45
TFC (Failed - True);2019-05-25T16:15:18.000Z;45
TFC (Failed - True);2019-05-25T16:15:20.000Z;45
TFC (Failed - True);2019-05-25T16:15:22.000Z;45
TFC (Failed - True);2019-05-25T16:15:24.000Z;45
TFC (Failed - True);2019-05-25T16:15:26.000Z;45
TFC (Failed - True);2019-05-25T16:15:28.000Z;45
TFC (Failed - True);2019-05-25T16:15:30.000Z;45
TFC (Failed - True);2019-05-25T16:15:32.000Z;45
TFC (Failed - True);2019-05-25T16:15:34.000Z;45
TFC (Failed - True);2019-05-25T16:15:36.000Z;45
TFC (Failed - True);2019-05-25T16:15:38.000Z;45
