Series;Time;Value
Alliance  (Failed - False) ;2019-05-25T16:03:50.000Z;NaN
Alliance  (Failed - False) ;2019-05-25T16:03:52.000Z;NaN
Alliance  (Failed - False) ;2019-05-25T16:03:54.000Z;NaN
Alliance  (Failed - False) ;2019-05-25T16:03:56.000Z;NaN
Alliance  (Failed - False) ;2019-05-25T16:03:58.000Z;NaN
Alliance  (Failed - False) ;2019-05-25T16:04:00.000Z;NaN
Alliance  (Failed - False) ;2019-05-25T16:04:02.000Z;NaN
Alliance  (Failed - False) ;2019-05-25T16:04:04.000Z;NaN
Alliance  (Failed - False) ;2019-05-25T16:04:06.000Z;NaN
Alliance  (Failed - False) ;2019-05-25T16:04:08.000Z;NaN
Alliance  (Failed - False) ;2019-05-25T16:04:10.000Z;NaN
Alliance  (Failed - False) ;2019-05-25T16:04:12.000Z;NaN
Alliance  (Failed - False) ;2019-05-25T16:04:14.000Z;NaN
Alliance  (Failed - False) ;2019-05-25T16:04:16.000Z;1.8407538820000013
Alliance  (Failed - False) ;2019-05-25T16:04:18.000Z;1.5348492775000009
Alliance  (Failed - False) ;2019-05-25T16:04:20.000Z;1.443313775333332
Alliance  (Failed - False) ;2019-05-25T16:04:22.000Z;1.3941309444999987
Alliance  (Failed - False) ;2019-05-25T16:04:24.000Z;1.2377003357499987
Alliance  (Failed - False) ;2019-05-25T16:04:26.000Z;1.2345336419999988
Alliance  (Failed - False) ;2019-05-25T16:04:28.000Z;1.2345336419999988
Alliance  (Failed - False) ;2019-05-25T16:04:30.000Z;1.2273669885000018
Alliance  (Failed - False) ;2019-05-25T16:04:32.000Z;1.2209618340000028
Alliance  (Failed - False) ;2019-05-25T16:04:34.000Z;1.2239270275000038
Alliance  (Failed - False) ;2019-05-25T16:04:36.000Z;1.231576157000006
Alliance  (Failed - False) ;2019-05-25T16:04:38.000Z;NaN
Alliance  (Failed - False) ;2019-05-25T16:04:40.000Z;NaN
Alliance  (Failed - False) ;2019-05-25T16:04:42.000Z;NaN
Alliance  (Failed - False) ;2019-05-25T16:04:44.000Z;NaN
Alliance  (Failed - False) ;2019-05-25T16:04:46.000Z;NaN
Alliance  (Failed - False) ;2019-05-25T16:04:48.000Z;NaN
Alliance  (Failed - False) ;2019-05-25T16:04:50.000Z;NaN
Alliance  (Failed - False) ;2019-05-25T16:04:52.000Z;NaN
Alliance  (Failed - False) ;2019-05-25T16:04:54.000Z;1.2450511279999998
Alliance  (Failed - False) ;2019-05-25T16:04:56.000Z;1.2450511279999998
Alliance  (Failed - False) ;2019-05-25T16:04:58.000Z;1.2450511279999998
Alliance  (Failed - False) ;2019-05-25T16:05:00.000Z;1.2450511279999998
Alliance  (Failed - False) ;2019-05-25T16:05:02.000Z;NaN
Alliance  (Failed - False) ;2019-05-25T16:05:04.000Z;NaN
Alliance  (Failed - False) ;2019-05-25T16:05:06.000Z;NaN
Alliance  (Failed - False) ;2019-05-25T16:05:08.000Z;1.7091876580000047
Alliance  (Failed - False) ;2019-05-25T16:05:10.000Z;1.4632164805000014
Alliance  (Failed - False) ;2019-05-25T16:05:12.000Z;1.3907724589999997
Alliance  (Failed - False) ;2019-05-25T16:05:14.000Z;1.3907724589999997
Alliance  (Failed - False) ;2019-05-25T16:05:16.000Z;1.231564859499997
Alliance  (Failed - False) ;2019-05-25T16:05:18.000Z;1.2458844159999956
Alliance  (Failed - False) ;2019-05-25T16:05:20.000Z;NaN
Alliance  (Failed - False) ;2019-05-25T16:05:22.000Z;NaN
Alliance  (Failed - False) ;2019-05-25T16:05:24.000Z;NaN
Alliance  (Failed - False) ;2019-05-25T16:05:26.000Z;NaN
Alliance  (Failed - False) ;2019-05-25T16:05:28.000Z;NaN
Alliance  (Failed - False) ;2019-05-25T16:05:30.000Z;16.433281026000003
Alliance  (Failed - False) ;2019-05-25T16:05:32.000Z;8.8285589885
Alliance  (Failed - False) ;2019-05-25T16:05:34.000Z;6.294245655666666
Alliance  (Failed - False) ;2019-05-25T16:05:36.000Z;4.3088989314
Alliance  (Failed - False) ;2019-05-25T16:05:38.000Z;1.2769433418000005
Alliance  (Failed - False) ;2019-05-25T16:05:40.000Z;1.2796693988000014
Alliance  (Failed - False) ;2019-05-25T16:05:42.000Z;1.2785770358000008
Alliance  (Failed - False) ;2019-05-25T16:05:44.000Z;1.2349974497500007
Alliance  (Failed - False) ;2019-05-25T16:05:46.000Z;1.2349974497500007
Alliance  (Failed - False) ;2019-05-25T16:05:48.000Z;1.2221622403333328
Alliance  (Failed - False) ;2019-05-25T16:05:50.000Z;1.2145097424999989
Alliance  (Failed - False) ;2019-05-25T16:05:52.000Z;1.2088623100000004
Alliance  (Failed - False) ;2019-05-25T16:05:54.000Z;NaN
Alliance  (Failed - False) ;2019-05-25T16:05:56.000Z;NaN
Alliance  (Failed - False) ;2019-05-25T16:05:58.000Z;NaN
Alliance  (Failed - False) ;2019-05-25T16:06:00.000Z;NaN
Alliance  (Failed - False) ;2019-05-25T16:06:02.000Z;NaN
Alliance  (Failed - False) ;2019-05-25T16:06:04.000Z;NaN
Alliance  (Failed - False) ;2019-05-25T16:06:06.000Z;NaN
Alliance  (Failed - False) ;2019-05-25T16:06:08.000Z;NaN
Alliance  (Failed - False) ;2019-05-25T16:06:10.000Z;NaN
Alliance  (Failed - False) ;2019-05-25T16:06:12.000Z;NaN
Alliance  (Failed - False) ;2019-05-25T16:06:14.000Z;1.3084721795000007
Alliance  (Failed - False) ;2019-05-25T16:06:16.000Z;1.2891740844999973
Alliance  (Failed - False) ;2019-05-25T16:06:18.000Z;1.2924967367999984
Alliance  (Failed - False) ;2019-05-25T16:06:20.000Z;1.2866430983333312
Alliance  (Failed - False) ;2019-05-25T16:06:22.000Z;1.2803746955999968
Alliance  (Failed - False) ;2019-05-25T16:06:24.000Z;1.2934724302499987
Alliance  (Failed - False) ;2019-05-25T16:06:26.000Z;1.285241509999995
Alliance  (Failed - False) ;2019-05-25T16:06:28.000Z;1.294530377999995
Alliance  (Failed - False) ;2019-05-25T16:06:30.000Z;1.294530377999995
Alliance  (Failed - False) ;2019-05-25T16:06:32.000Z;1.2923159434999931
Alliance  (Failed - False) ;2019-05-25T16:06:34.000Z;1.2728636649999883
Alliance  (Failed - False) ;2019-05-25T16:06:36.000Z;NaN
